Time,Pressure
2023-08-15 17:52:58,99.24325709473788
2023-08-15 17:52:59,95.42887434177607
2023-08-15 17:53:00,55.57650569410166
2023-08-15 17:53:01,76.20439203406441
2023-08-15 17:53:02,93.98686664723064
2023-08-15 17:53:03,8.83710741646947
2023-08-15 17:53:04,90.60472400534685
2023-08-15 17:53:05,82.48597690364625
2023-08-15 17:53:06,99.97334045482967
2023-08-15 17:53:07,86.45356908088829
2023-08-15 17:53:08,50.064332319631035
2023-08-15 17:53:09,88.82414598927998
2023-08-15 17:53:10,84.4731951539114
2023-08-15 17:53:11,49.64182165376132
2023-08-15 17:53:12,42.305717585693024
2023-08-15 17:53:13,35.62044238586014
2023-08-15 17:53:14,75.24524474506626
2023-08-15 17:53:15,0.25978955318444186
2023-08-15 17:53:16,2.636059454893813
2023-08-15 17:53:17,10.263794596261832
2023-08-15 17:53:18,52.79289978740781
2023-08-15 17:53:19,66.10013768903616
2023-08-15 17:53:20,65.71147465600181
2023-08-15 17:53:21,33.507686583916595
2023-08-15 17:53:22,48.05897976304745
2023-08-15 17:53:23,0.17435109797767634
2023-08-15 17:53:24,1.6527455885496534
2023-08-15 17:53:25,10.883977561823011
2023-08-15 17:53:26,11.275347315625073
2023-08-15 17:53:27,95.2985709139759
2023-08-15 17:53:28,19.206795587878254
2023-08-15 17:53:29,27.043108506362103
2023-08-15 17:53:30,31.200296319981412
2023-08-15 17:53:31,77.3740008895285
2023-08-15 17:53:32,97.82130297618258
2023-08-15 17:53:33,98.6607405809291
2023-08-15 17:53:34,82.52367685541981
2023-08-15 17:53:35,89.88091704596474
2023-08-15 17:53:36,96.1826121150542
2023-08-15 17:53:37,76.83655795437613
2023-08-15 17:53:38,24.72470516299974
2023-08-15 17:53:39,16.856734273869844
2023-08-15 17:53:40,0.7090866049182742
2023-08-15 17:53:41,69.89704246365899
2023-08-15 17:53:42,64.1026382640649
2023-08-15 17:53:43,80.90860312196968
2023-08-15 17:53:44,96.03632655736874
2023-08-15 17:53:45,24.839449815092518
2023-08-15 17:53:46,77.38256753040785
2023-08-15 17:53:47,34.77017355629478
2023-08-15 17:53:48,31.874388125971276
2023-08-15 17:53:49,88.28878806762187
2023-08-15 17:53:50,52.72836575539367
2023-08-15 17:53:51,3.4699517787472267
2023-08-15 17:53:52,44.03508544188459
2023-08-15 17:53:53,89.63573343616704
2023-08-15 17:53:54,87.96236375150912
2023-08-15 17:53:55,51.10025546275605
2023-08-15 17:53:56,33.42210057550391
2023-08-15 17:53:57,3.989730043148798
2023-08-15 17:53:58,96.08838534499196
2023-08-15 17:53:59,59.886736708835656
2023-08-15 17:54:00,61.41562087332514
2023-08-15 17:54:01,20.5360242056316
2023-08-15 17:54:02,89.03434805189944
2023-08-15 17:54:03,56.032110177517204
2023-08-15 17:54:04,48.69995095909911
2023-08-15 17:54:05,32.4948926618331
2023-08-15 17:54:06,36.23223600649096
2023-08-15 17:54:07,98.6237031945379
2023-08-15 17:54:08,25.392964568373376
2023-08-15 17:54:09,78.581188287088
2023-08-15 17:54:10,11.249204047601857
2023-08-15 17:54:11,7.075412804568481
2023-08-15 17:54:12,21.269715087257048
2023-08-15 17:54:13,62.6271420736909
2023-08-15 17:54:14,75.92093001683028
2023-08-15 17:54:15,60.73789091897323
2023-08-15 17:54:16,66.45727454970861
2023-08-15 17:54:17,65.44006564316538
2023-08-15 17:54:18,43.58831609426811
2023-08-15 17:54:19,83.82071415268838
2023-08-15 17:54:20,82.10341909306857
2023-08-15 17:54:21,45.37529381285642
2023-08-15 17:54:22,77.52540610077236
2023-08-15 17:54:23,26.200952787687505
2023-08-15 17:54:24,26.60636340354776
2023-08-15 17:54:25,23.077705899570432
2023-08-15 17:54:26,60.941947437841904
2023-08-15 17:54:27,87.89106593629599
2023-08-15 17:54:28,76.83948013714682
2023-08-15 17:54:29,6.098598131016997
2023-08-15 17:54:30,98.61487268512164
2023-08-15 17:54:31,7.887658609152526
2023-08-15 17:54:32,0.6420088957290182
2023-08-15 17:54:33,49.19815312884149
2023-08-15 17:54:34,85.2638113330419
2023-08-15 17:54:35,74.7418922435496
2023-08-15 17:54:36,89.84822570621212
2023-08-15 17:54:37,57.99941999970044
2023-08-15 17:54:38,84.61409554524121
2023-08-15 17:54:39,44.38935279300114
2023-08-15 17:54:40,11.269359589504301
2023-08-15 17:54:41,98.17591777993991
2023-08-15 17:54:42,63.28051197081069
2023-08-15 17:54:43,22.011389708874095
2023-08-15 17:54:44,31.682958602869103
2023-08-15 17:54:45,20.255004760170447
2023-08-15 17:54:46,17.71194877533534
2023-08-15 17:54:47,98.05921962403691
2023-08-15 17:54:48,6.1253997617949025
2023-08-15 17:54:49,28.2662752532021
2023-08-15 17:54:50,61.42398066885227
2023-08-15 17:54:51,57.65510862826029
2023-08-15 17:54:52,74.76696456296494
2023-08-15 17:54:53,58.683978300904585
2023-08-15 17:54:54,38.66746574102953
2023-08-15 17:54:55,6.658578567481943
2023-08-15 17:54:56,53.5975047597803
2023-08-15 17:54:57,72.43815961300245
2023-08-15 17:54:58,2.080360127499037
2023-08-15 17:54:59,96.25063123513638
2023-08-15 17:55:00,23.66694276223842
2023-08-15 17:55:01,90.93680202649944
2023-08-15 17:55:02,94.2134425236546
2023-08-15 17:55:03,9.616598847432623
2023-08-15 17:55:04,99.60559391870528
2023-08-15 17:55:05,50.66420835493608
2023-08-15 17:55:06,94.32101974162362
2023-08-15 17:55:07,6.176106171822104
2023-08-15 17:55:08,58.12017565098979
2023-08-15 17:55:09,77.28642468020406
2023-08-15 17:55:10,41.36714207294337
2023-08-15 17:55:11,85.84809590028944
2023-08-15 17:55:12,86.84422327575729
2023-08-15 17:55:13,52.0143447778801
2023-08-15 17:55:14,37.8404245736643
2023-08-15 17:55:15,41.40591031645733
2023-08-15 17:55:16,85.01244573338498
2023-08-15 17:55:17,48.11883021303215
2023-08-15 17:55:18,46.81508466609723
2023-08-15 17:55:19,86.61079116141482
2023-08-15 17:55:20,95.33546713743789
2023-08-15 17:55:21,53.31299644973274
2023-08-15 17:55:22,68.65283219444042
2023-08-15 17:55:23,50.331871894334256
2023-08-15 17:55:24,26.70692006307017
2023-08-15 17:55:25,11.080772872937384
2023-08-15 17:55:26,60.132305818652256
2023-08-15 17:55:27,26.386402116454775
2023-08-15 17:55:28,40.27947790670747
2023-08-15 17:55:29,60.199151929780804
2023-08-15 17:55:30,30.835097547277602
2023-08-15 17:55:31,31.456257966780843
2023-08-15 17:55:32,57.18405155021923
2023-08-15 17:55:33,6.513183321101302
2023-08-15 17:55:34,84.39716803480187
2023-08-15 17:55:35,52.39223844660737
2023-08-15 17:55:36,0.1821642198035489
2023-08-15 17:55:37,37.277959778933536
2023-08-15 17:55:38,1.6936106950838803
2023-08-15 17:55:39,40.26246805557959
2023-08-15 17:55:40,13.414292838085927
2023-08-15 17:55:41,4.63718868951829
2023-08-15 17:55:42,74.52591346976153
2023-08-15 17:55:43,10.02344970982204
2023-08-15 17:55:44,19.438305582669656
2023-08-15 17:55:45,28.89705239807727
2023-08-15 17:55:46,29.609751447754896
2023-08-15 17:55:47,99.8154138363293
2023-08-15 17:55:48,82.78634039220925
2023-08-15 17:55:49,36.02070831978735
2023-08-15 17:55:50,48.30725034728407
2023-08-15 17:55:51,63.11728681370698
2023-08-15 17:55:52,64.11359379167256
2023-08-15 17:55:53,7.238127974707675
2023-08-15 17:55:54,32.4083665696073
2023-08-15 17:55:55,58.70148153593892
2023-08-15 17:55:56,67.33671832413958
2023-08-15 17:55:57,27.711426344366895
2023-08-15 17:55:58,62.35263961658318
2023-08-15 17:55:59,21.53668688402137
2023-08-15 17:56:00,80.15242315845292
2023-08-15 17:56:01,56.38133989102757
2023-08-15 17:56:02,42.79546641820329
2023-08-15 17:56:03,5.100960124125731
2023-08-15 17:56:04,72.74062844300904
2023-08-15 17:56:05,98.27155722409005
2023-08-15 17:56:06,98.4040221693378
2023-08-15 17:56:07,86.12672570861629
2023-08-15 17:56:08,71.61288292593623
2023-08-15 17:56:09,89.8371420934731
2023-08-15 17:56:10,88.3041743341349
2023-08-15 17:56:11,85.9508664158877
2023-08-15 17:56:12,75.61872959546166
2023-08-15 17:56:13,97.41429747957973
2023-08-15 17:56:14,17.584381564031027
2023-08-15 17:56:15,60.259565288606744
2023-08-15 17:56:16,12.454441104090975
2023-08-15 17:56:17,94.82695312091836
2023-08-15 17:56:18,93.53556790975294
2023-08-15 17:56:19,89.29677625927293
2023-08-15 17:56:20,24.409588991863796
2023-08-15 17:56:21,52.14184235980538
2023-08-15 17:56:22,74.79331694097041
2023-08-15 17:56:23,33.0982324749888
2023-08-15 17:56:24,36.65239541978648
2023-08-15 17:56:25,60.73882818569663
2023-08-15 17:56:26,55.2002521887737
2023-08-15 17:56:27,22.95377508917594
2023-08-15 17:56:28,3.069451451413363
2023-08-15 17:56:29,28.514418662990614
2023-08-15 17:56:30,13.50443997044466
2023-08-15 17:56:31,2.0518629956387313
2023-08-15 17:56:32,87.87286542561738
2023-08-15 17:56:33,60.73318589627815
2023-08-15 17:56:34,16.795452701331538
2023-08-15 17:56:35,87.8322739798654
2023-08-15 17:56:36,67.07017626629487
2023-08-15 17:56:37,34.60466473609542
2023-08-15 17:56:38,54.43729982111386
2023-08-15 17:56:39,97.39411377631339
2023-08-15 17:56:40,9.119723999977614
2023-08-15 17:56:41,45.50016238307517
2023-08-15 17:56:42,69.96285347457831
2023-08-15 17:56:43,34.31404999231602
2023-08-15 17:56:44,5.999303695443626
2023-08-15 17:56:45,16.706124172041783
2023-08-15 17:56:46,39.72136111838618
2023-08-15 17:56:47,9.046463729916676
2023-08-15 17:56:48,30.957900172168916
2023-08-15 17:56:49,37.67332632641413
2023-08-15 17:56:50,26.35296711038372
2023-08-15 17:56:51,59.40881598548987
2023-08-15 17:56:52,62.58217781356896
2023-08-15 17:56:53,20.921235551216565
2023-08-15 17:56:54,92.08119672117063
2023-08-15 17:56:55,10.299733041014214
2023-08-15 17:56:56,95.10875284514563
2023-08-15 17:56:57,66.08866186823863
2023-08-15 17:56:58,44.23233920972158
2023-08-15 17:56:59,65.23707964104794
2023-08-15 17:57:00,29.67110020948298
2023-08-15 17:57:01,43.68972746662833
2023-08-15 17:57:02,83.34405220353072
2023-08-15 17:57:03,91.98200406454407
2023-08-15 17:57:04,11.153803835380415
2023-08-15 17:57:05,58.304526465265404
2023-08-15 17:57:06,57.19700034099743
2023-08-15 17:57:07,20.808037956302382
2023-08-15 17:57:08,32.72753654583459
2023-08-15 17:57:09,67.0857471767609
2023-08-15 17:57:10,29.05427115178576
2023-08-15 17:57:11,27.07350816584839
2023-08-15 17:57:12,53.653159901439075
2023-08-15 17:57:13,16.1383833454216
2023-08-15 17:57:14,82.40166263990106
2023-08-15 17:57:15,49.772741621065805
2023-08-15 17:57:16,20.069895725190733
2023-08-15 17:57:17,87.22741646715755
2023-08-15 17:57:18,46.11581225906388
2023-08-15 17:57:19,55.74041700446901
2023-08-15 17:57:20,98.62679046488316
2023-08-15 17:57:21,56.59820380372198
2023-08-15 17:57:22,94.59463871127576
2023-08-15 17:57:23,95.36101753379033
2023-08-15 17:57:24,21.053263616581575
2023-08-15 17:57:25,57.26199785799374
2023-08-15 17:57:26,21.80594458748023
2023-08-15 17:57:27,82.31928341575909
2023-08-15 17:57:28,7.019279530693778
2023-08-15 17:57:29,23.32884912836225
2023-08-15 17:57:30,41.40595504380873
2023-08-15 17:57:31,96.59855480326075
2023-08-15 17:57:32,34.82340580787188
2023-08-15 17:57:33,71.18489158202397
2023-08-15 17:57:34,91.89290134143019
2023-08-15 17:57:35,73.52644215040547
2023-08-15 17:57:36,13.451439838338109
2023-08-15 17:57:37,82.28646960359458
2023-08-15 17:57:38,25.546321843709908
2023-08-15 17:57:39,36.53579762329245
2023-08-15 17:57:40,53.44903538551608
2023-08-15 17:57:41,46.08613447801273
2023-08-15 17:57:42,3.1280290101904806
2023-08-15 17:57:43,45.551845754552
2023-08-15 17:57:44,28.357139881220604
2023-08-15 17:57:45,81.31483802684895
2023-08-15 17:57:46,33.61960455700041
2023-08-15 17:57:47,69.45189482378352
2023-08-15 17:57:48,40.53742005768742
2023-08-15 17:57:49,26.13395348194206
2023-08-15 17:57:50,40.35754476746152
2023-08-15 17:57:51,41.099446905400086
2023-08-15 17:57:52,72.33516708243762
2023-08-15 17:57:53,32.290236363338046
2023-08-15 17:57:54,60.38969167164978
2023-08-15 17:57:55,18.66428448684149
2023-08-15 17:57:56,24.306205250149148
2023-08-15 17:57:57,8.949979508558592
2023-08-15 17:57:58,47.74037210260988
2023-08-15 17:57:59,83.64522594423843
2023-08-15 17:58:00,66.68135181834297
2023-08-15 17:58:01,22.09753890627756
2023-08-15 17:58:02,63.27802356525185
2023-08-15 17:58:03,10.272450772245401
2023-08-15 17:58:04,31.449286700102654
2023-08-15 17:58:05,71.14917606562021
2023-08-15 17:58:06,20.594650543643745
2023-08-15 17:58:07,26.149074197485554
2023-08-15 17:58:08,53.799873645600805
2023-08-15 17:58:09,91.51007614311551
2023-08-15 17:58:10,56.88757120946426
2023-08-15 17:58:11,50.16266557452443
2023-08-15 17:58:12,50.05959446346553
2023-08-15 17:58:13,6.117269050662966
2023-08-15 17:58:14,20.55097162009738
2023-08-15 17:58:15,46.497831250036484
2023-08-15 17:58:16,27.731185397423996
2023-08-15 17:58:17,60.324932320896565
2023-08-15 17:58:18,27.361007067618303
2023-08-15 17:58:19,7.76272646127969
2023-08-15 17:58:20,1.966159248186472
2023-08-15 17:58:21,42.565451428975685
2023-08-15 17:58:22,7.082464790407039
2023-08-15 17:58:23,89.68329321899064
2023-08-15 17:58:24,21.11827718638829
2023-08-15 17:58:25,8.371009223121362
2023-08-15 17:58:26,65.82456947213129
2023-08-15 17:58:27,22.86590620623221
2023-08-15 17:58:28,87.96991804240655
2023-08-15 17:58:29,60.76143600553957
2023-08-15 17:58:30,66.09709649970787
2023-08-15 17:58:31,37.997952936398136
2023-08-15 17:58:32,11.522454814877314
2023-08-15 17:58:33,20.480635618566012
2023-08-15 17:58:34,85.69562444827494
2023-08-15 17:58:35,41.01180270857986
2023-08-15 17:58:36,60.15195101551212
2023-08-15 17:58:37,44.031716504525335
2023-08-15 17:58:38,14.503431033475911
2023-08-15 17:58:39,46.77305562224826
2023-08-15 17:58:40,26.372627854851373
2023-08-15 17:58:41,16.135306080424993
2023-08-15 17:58:42,19.863136118197122
2023-08-15 17:58:43,70.66366052817008
2023-08-15 17:58:44,8.982690734127818
2023-08-15 17:58:45,26.318725617262363
2023-08-15 17:58:46,90.93041913684007
2023-08-15 17:58:47,62.47080262809362
2023-08-15 17:58:48,38.99270016037136
2023-08-15 17:58:49,47.47860885857318
2023-08-15 17:58:50,75.84108263544664
2023-08-15 17:58:51,53.24985275018064
2023-08-15 17:58:52,69.74286585829734
2023-08-15 17:58:53,25.450582705933623
2023-08-15 17:58:54,91.35513662245648
2023-08-15 17:58:55,21.541728414256333
2023-08-15 17:58:56,32.00682505458533
2023-08-15 17:58:57,42.05113851162403
2023-08-15 17:58:58,64.34484780299245
2023-08-15 17:58:59,29.71849226831743
2023-08-15 17:59:00,47.89211215143842
2023-08-15 17:59:01,90.18277394487436
2023-08-15 17:59:02,59.38229696872944
2023-08-15 17:59:03,72.92472556171339
2023-08-15 17:59:04,21.6192512747567
2023-08-15 17:59:05,31.465336866506576
2023-08-15 17:59:06,26.295705239337874
2023-08-15 17:59:07,72.95516089678298
2023-08-15 17:59:08,4.570584864630833
2023-08-15 17:59:09,45.506570958080175
2023-08-15 17:59:10,92.59967231189886
2023-08-15 17:59:11,81.22076399231617
2023-08-15 17:59:12,88.57645165895575
2023-08-15 17:59:13,56.7106163731636
2023-08-15 17:59:14,12.808792104315103
2023-08-15 17:59:15,5.583556529558553
2023-08-15 17:59:16,5.7015736805841595
2023-08-15 17:59:17,9.27436152488017
2023-08-15 17:59:18,66.70724665824767
2023-08-15 17:59:19,55.238452709576165
2023-08-15 17:59:20,47.78202149754023
2023-08-15 17:59:21,39.714518684444045
2023-08-15 17:59:22,46.76573793164093
2023-08-15 17:59:23,49.446553530275374
2023-08-15 17:59:24,91.11604377429262
2023-08-15 17:59:25,22.34659847747251
2023-08-15 17:59:26,76.1960028914532
2023-08-15 17:59:27,41.42106376327117
2023-08-15 17:59:28,64.03957146588667
2023-08-15 17:59:29,46.328212267454504
2023-08-15 17:59:30,1.3087649065077311
2023-08-15 17:59:31,76.51612080864074
2023-08-15 17:59:32,60.011540601502944
2023-08-15 17:59:33,56.88376677619134
2023-08-15 17:59:34,45.75267118789882
2023-08-15 17:59:35,57.767542001926905
2023-08-15 17:59:36,3.0394405753566778
2023-08-15 17:59:37,21.24472451101732
2023-08-15 17:59:38,3.8197856116064743
2023-08-15 17:59:39,84.45978989927629
2023-08-15 17:59:40,7.8012423471823915
2023-08-15 17:59:41,71.55371711306722
2023-08-15 17:59:42,64.93353941407925
2023-08-15 17:59:43,25.66792947974075
2023-08-15 17:59:44,72.5864502605633
2023-08-15 17:59:45,66.67605301069946
2023-08-15 17:59:46,78.12901758917728
2023-08-15 17:59:47,21.620922786473496
2023-08-15 17:59:48,74.88474098587223
2023-08-15 17:59:49,56.88436653273035
2023-08-15 17:59:50,47.64238938154942
2023-08-15 17:59:51,80.45784961765247
2023-08-15 17:59:52,79.96894561924054
2023-08-15 17:59:53,54.86284040563999
2023-08-15 17:59:54,69.85428975715016
2023-08-15 17:59:55,7.789211544229724
2023-08-15 17:59:56,83.08333856603738
2023-08-15 17:59:57,86.41140577068967
2023-08-15 17:59:58,1.4698987822065912
2023-08-15 17:59:59,5.209820841842516
2023-08-15 18:00:00,56.62387314128592
2023-08-15 18:00:01,6.42676041444683
2023-08-15 18:00:02,78.10298979097104
2023-08-15 18:00:03,73.17920390606112
2023-08-15 18:00:04,74.92270916908589
2023-08-15 18:00:05,71.97952285756077
2023-08-15 18:00:06,99.5584747880255
2023-08-15 18:00:07,2.006556731769382
2023-08-15 18:00:08,28.55605812677987
2023-08-15 18:00:09,56.93963955339918
2023-08-15 18:00:10,85.57279786186368
2023-08-15 18:00:11,1.5414413561633866
2023-08-15 18:00:12,53.21335801788868
2023-08-15 18:00:13,76.90154916146774
2023-08-15 18:00:14,57.469414347851924
2023-08-15 18:00:15,72.72898196311264
2023-08-15 18:00:16,53.663494796316556
2023-08-15 18:00:17,63.38475155784491
2023-08-15 18:00:18,43.46712815670909
2023-08-15 18:00:19,4.306370040477514
2023-08-15 18:00:20,4.322377961149304
2023-08-15 18:00:21,73.0172736451335
2023-08-15 18:00:22,72.71636677205545
2023-08-15 18:00:23,2.527386322864855
2023-08-15 18:00:24,54.859330977147856
2023-08-15 18:00:25,33.587094932346176
2023-08-15 18:00:26,84.48181475879926
2023-08-15 18:00:27,53.46285619719045
2023-08-15 18:00:28,76.24051851324633
2023-08-15 18:00:29,87.87845263413695
2023-08-15 18:00:30,0.6010444902820544
2023-08-15 18:00:31,14.614747700198683
2023-08-15 18:00:32,66.69789456497804
2023-08-15 18:00:33,77.69966732796854
2023-08-15 18:00:34,3.494420048376401
2023-08-15 18:00:35,95.61731396725094
2023-08-15 18:00:36,18.994856292351948
2023-08-15 18:00:37,52.033730580968616
2023-08-15 18:00:38,97.75855264890832
2023-08-15 18:00:39,13.922329597802829
2023-08-15 18:00:40,42.39091703695552
2023-08-15 18:00:41,24.00384823771471
2023-08-15 18:00:42,12.932085110084056
2023-08-15 18:00:43,57.11566026893314
2023-08-15 18:00:44,78.32130158327392
2023-08-15 18:00:45,76.4619208475854
2023-08-15 18:00:46,22.559975236792052
2023-08-15 18:00:47,74.59907709031995
2023-08-15 18:00:48,64.40766701427629
2023-08-15 18:00:49,4.489207128398942
2023-08-15 18:00:50,47.974652132275
2023-08-15 18:00:51,15.485994428588857
2023-08-15 18:00:52,57.68577427299386
2023-08-15 18:00:53,87.06985838246214
2023-08-15 18:00:54,75.82765221192088
2023-08-15 18:00:55,40.050164020948685
2023-08-15 18:00:56,72.14222943012174
2023-08-15 18:00:57,98.69903799102845
2023-08-15 18:00:58,32.32005840784915
2023-08-15 18:00:59,49.93314753810305
2023-08-15 18:01:00,89.21736121233047
2023-08-15 18:01:01,56.9822310850499
2023-08-15 18:01:02,53.14681088708822
2023-08-15 18:01:03,9.251993675628356
2023-08-15 18:01:04,55.45741494618317
2023-08-15 18:01:05,49.21639818394038
2023-08-15 18:01:06,36.42908838604839
2023-08-15 18:01:07,93.62102619473785
2023-08-15 18:01:08,54.4631396779363
2023-08-15 18:01:09,18.840705076503504
2023-08-15 18:01:10,84.49987252552755
2023-08-15 18:01:11,42.24620481968636
2023-08-15 18:01:12,83.76497926471659
2023-08-15 18:01:13,57.64022396507777
2023-08-15 18:01:14,46.311700373539786
2023-08-15 18:01:15,0.200064987654347
2023-08-15 18:01:16,37.555741116199826
2023-08-15 18:01:17,98.97475650079309
2023-08-15 18:01:18,12.930457319322496
2023-08-15 18:01:19,11.39366696827141
2023-08-15 18:01:20,28.22058482930124
2023-08-15 18:01:21,95.75703928722174
2023-08-15 18:01:22,3.6802631315748013
2023-08-15 18:01:23,89.56816974740043
2023-08-15 18:01:24,95.70017190593029
2023-08-15 18:01:25,25.742584041346827
2023-08-15 18:01:26,70.32899282313755
2023-08-15 18:01:27,6.88821016424227
2023-08-15 18:01:28,51.33219915127775
2023-08-15 18:01:29,6.833141683717403
2023-08-15 18:01:30,54.50933486366809
2023-08-15 18:01:31,86.21347612665946
2023-08-15 18:01:32,99.03834021612786
2023-08-15 18:01:33,59.09902442906996
2023-08-15 18:01:34,73.29635577347118
2023-08-15 18:01:35,99.74934235957028
2023-08-15 18:01:36,90.5845006362546
2023-08-15 18:01:37,6.094226443742112
2023-08-15 18:01:38,19.122157339196868
2023-08-15 18:01:39,41.11365319195155
2023-08-15 18:01:40,32.266282488313166
2023-08-15 18:01:41,39.86352835294227
2023-08-15 18:01:42,55.303605417432166
2023-08-15 18:01:43,65.83672542417337
2023-08-15 18:01:44,62.32432947146281
2023-08-15 18:01:45,45.23512203566532
2023-08-15 18:01:46,12.54934519797477
2023-08-15 18:01:47,87.71438096711015
2023-08-15 18:01:48,9.266613926916456
2023-08-15 18:01:49,6.4292550163460245
2023-08-15 18:01:50,71.8038779712351
2023-08-15 18:01:51,1.931376066422319
2023-08-15 18:01:52,47.492598525167296
2023-08-15 18:01:53,3.8342659759237896
2023-08-15 18:01:54,16.859824129544155
2023-08-15 18:01:55,35.26138189059972
2023-08-15 18:01:56,39.011701585196
2023-08-15 18:01:57,27.93667642190635
2023-08-15 18:01:58,79.16299150297834
2023-08-15 18:01:59,31.85504659859115
2023-08-15 18:02:00,61.89164002276563
2023-08-15 18:02:01,14.547026472907742
2023-08-15 18:02:02,28.72165660986149
2023-08-15 18:02:03,45.70542514692816
2023-08-15 18:02:04,15.597325962755782
2023-08-15 18:02:05,69.32319556379488
2023-08-15 18:02:06,57.846492343676026
2023-08-15 18:02:07,51.28090021437416
2023-08-15 18:02:08,88.48021698625965
2023-08-15 18:02:09,2.2112582881760545
2023-08-15 18:02:10,49.932241000080836
2023-08-15 18:02:11,59.37147738583338
2023-08-15 18:02:12,0.6084176053810952
2023-08-15 18:02:13,10.938323880718182
2023-08-15 18:02:14,79.89841599778026
2023-08-15 18:02:15,5.435675027392506
2023-08-15 18:02:16,99.95234788893919
2023-08-15 18:02:17,23.435669927449286
2023-08-15 18:02:18,77.66138683329106
2023-08-15 18:02:19,88.70230949621167
2023-08-15 18:02:20,23.115702564302254
2023-08-15 18:02:21,21.123012597730295
2023-08-15 18:02:22,34.835834599232605
2023-08-15 18:02:23,58.8432984684204
2023-08-15 18:02:24,11.945956274798453
2023-08-15 18:02:25,76.71624943224677
2023-08-15 18:02:26,42.3080905470838
2023-08-15 18:02:27,38.952068708044465
2023-08-15 18:02:28,47.635808647759546
2023-08-15 18:02:29,37.40780653972132
2023-08-15 18:02:30,0.9504700046651604
2023-08-15 18:02:31,20.758236356084403
2023-08-15 18:02:32,61.13729224640312
2023-08-15 18:02:33,16.770963420112885
2023-08-15 18:02:34,73.60117323444435
2023-08-15 18:02:35,73.34088428861287
2023-08-15 18:02:36,32.544907980041046
2023-08-15 18:02:37,56.21613675966138
2023-08-15 18:02:38,34.045822990049736
2023-08-15 18:02:39,70.68782343205451
2023-08-15 18:02:40,31.05220497582517
2023-08-15 18:02:41,38.16907968678053
